Farmer,Record_ID_system_date,Record_ID_system_time,AIR_HUMIDITY,AIR_TEMPERATURE,CARBON_DIOXIDE,EVENT,LIGHT_INTENSITY,SHIELD_BATTERY_LEVEL,SHIELD_FW_VERSION,SHIELD_ID,SOIL_MOISTURE,SOIL_NITROGEN,SOIL_PHOSPHOROUS,SOIL_POTASSIUM,SOIL_TEMPERATURE,SPEAR_BATTERY_LEVEL,SPEAR_DATA,SPEAR_FW_VERSION,SPEAR_ID,STORE_TIMESTAMP_DATE,Store_timestamp_time,VALVE_POSITION,WATER_DISPENSED
TrayOne2,15/07/2023,22:15:01,357,320,856,95,0,89.6205368,0.82.69,0102030405060708090a640a,102,237,94,86,43,4001,010c0102030405060708090000021f030000030e02a10f0c020000040266000a022b000804580300003e,0.0.3,1.02E+22,15/07/2023,01:02:29,0,0
TrayOne3,15/07/2023,22:15:01,382,310,498,95,0,90.8482132,0.82.69,0102030405060708090a640b,1176,199,196,180,33,4038,010c0102030405060708090000011f030000030e02c60f0402980405027e01090236010b02c7001d02c4001c02b4003e,0.0.3,1.02E+22,15/07/2023,00:46:46,0,0
TrayOne,15/07/2023,23:15:01,367,315,47,95,0,88.23939514,0.82.69,0102030405060708090a6407,1071,0,0,0,44,4051,010c0102030405060708090000021f030000030e02d30f0c02000004022f040a022c0008042f0000003e,0.0.3,1.02E+22,15/07/2023,01:40:19,0,0
TrayOne2,15/07/2023,23:15:01,381,318,851,95,0,88.85323334,0.82.69,0102030405060708090a640a,160,232,92,85,43,3993,010c0102030405060708090000021f030000030e02990f0c0200000402a0000a022b000804530300003e,0.0.3,1.02E+22,15/07/2023,02:02:32,0,0
TrayOne3,15/07/2023,23:15:02,381,319,506,95,0,90.234375,0.82.69,0102030405060708090a640b,1059,196,199,180,33,4027,010c0102030405060708090000011f030000030e02bb0f0402230405027d0109023f010b02c4001d02c7001c02b4003e,0.0.3,1.02E+22,15/07/2023,01:46:46,0,0
TrayOne,16/07/2023,00:15:01,383,311,43,95,0,86.70479584,0.82.69,0102030405060708090a6407,1076,0,0,0,44,4048,010c0102030405060708090000021f030000030e02d00f0c020000040234040a022c0008042b0000003e,0.0.3,1.02E+22,15/07/2023,02:40:20,0,0
TrayOne2,16/07/2023,00:15:01,372,319,835,95,0,87.4720993,0.82.69,0102030405060708090a640a,207,228,90,82,43,3988,010c0102030405060708090000021f030000030e02940f0c0200000402cf000a022b000804430300003e,0.0.3,1.02E+22,15/07/2023,03:02:35,0,0
TrayOne3,16/07/2023,00:15:01,391,311,620,95,0,89.6205368,0.82.69,0102030405060708090a640b,1077,201,201,184,33,4014,010c0102030405060708090000011f030000030e02ae0f0402350405028701090237010b02c9001d02c9001c02b8003e,0.0.3,1.02E+22,15/07/2023,02:46:46,0,0
TrayOne,16/07/2023,01:15:00,392,306,22,95,0,85.9375,0.82.69,0102030405060708090a6407,1078,0,0,0,44,4037,010c0102030405060708090000021f030000030e02c50f0c020000040236040a022c000804160000003e,0.0.3,1.02E+22,16/07/2023,03:40:21,0,0
TrayOne2,16/07/2023,01:15:01,386,308,853,95,0,87.16517639,0.82.69,0102030405060708090a640a,660,220,88,81,43,3968,010c0102030405060708090000021f030000030e02800f0c020000040294020a022b000804550300003e,0.0.3,1.02E+22,16/07/2023,04:02:38,0,0
TrayOne3,16/07/2023,01:15:01,396,309,546,95,0,89.00669861,0.82.69,0102030405060708090a640b,1130,196,199,182,33,4006,010c0102030405060708090000011f030000030e02a60f04026a0405028c01090235010b02c4001d02c7001c02b6003e,0.0.3,1.02E+22,16/07/2023,03:46:47,0,0
TrayOne,16/07/2023,02:15:00,365,316,50,95,0,85.3236618,0.82.69,0102030405060708090a6407,1067,0,0,0,44,4038,010c0102030405060708090000021f030000030e02c60f0c02000004022b040a022c000804320000003e,0.0.3,1.02E+22,16/07/2023,04:40:22,0,0
TrayOne2,16/07/2023,02:15:01,389,312,814,95,0,86.24441528,0.82.69,0102030405060708090a640a,655,216,88,80,43,3956,010c0102030405060708090000021f030000030e02740f0c02000004028f020a022b0008042e0300003e,0.0.3,1.02E+22,16/07/2023,05:02:41,0,0
TrayOne3,16/07/2023,02:15:01,401,304,591,95,0,88.39286041,0.82.69,0102030405060708090a640b,1166,201,201,187,33,3992,010c0102030405060708090000011f030000030e02980f04028e0405029101090230010b02c9001d02c9001c02bb003e,0.0.3,1.02E+22,16/07/2023,04:46:47,0,0
TrayOne,16/07/2023,03:15:01,402,315,11,95,0,84.86328125,0.82.69,0102030405060708090a6407,1066,0,0,0,44,4032,010c0102030405060708090000021f030000030e02c00f0c02000004022a040a022c0008040b0000003e,0.0.3,1.02E+22,16/07/2023,05:40:24,0,0
TrayOne2,16/07/2023,03:15:01,399,307,820,95,0,85.78403473,0.82.69,0102030405060708090a640a,89,213,90,83,43,3942,010c0102030405060708090000021f030000030e02660f0c020000040259000a022b000804340300003e,0.0.3,1.02E+22,16/07/2023,06:02:43,0,0
TrayOne3,16/07/2023,03:15:01,403,307,573,95,0,87.77901459,0.82.69,0102030405060708090a640b,1155,206,206,187,33,3987,010c0102030405060708090000011f030000030e02930f0402830405029301090233010b02ce001d02ce001c02bb003e,0.0.3,1.02E+22,16/07/2023,05:46:48,0,0
TrayOne,16/07/2023,04:15:00,375,313,48,95,0,84.4029007,0.82.69,0102030405060708090a6407,1062,0,0,0,44,4027,010c0102030405060708090000021f030000030e02bb0f0c020000040226040a022c000804300000003e,0.0.3,1.02E+22,16/07/2023,06:40:24,0,0
TrayOne2,16/07/2023,04:15:01,400,305,718,95,0,89.46707916,0.82.69,0102030405060708090a640a,409,220,95,87,43,4119,010c0102030405060708090000021f030000030e0217100c020000040299010a022b000804ce0200003e,0.0.3,1.02E+22,16/07/2023,07:02:46,0,0
TrayOne3,16/07/2023,04:15:01,409,308,570,95,0,87.31863403,0.82.69,0102030405060708090a640b,1026,196,196,180,33,3976,010c0102030405060708090000011f030000030e02880f0402020405029901090234010b02c4001d02c4001c02b4003e,0.0.3,1.02E+22,16/07/2023,06:46:47,0,0
TrayOne,16/07/2023,05:15:00,390,314,28,95,0,97.2935257,0.82.69,0102030405060708090a6407,1070,0,0,0,44,4198,010c0102030405060708090000021f030000030e0266100c02000004022e040a022c0008041c0000003e,0.0.3,1.02E+22,16/07/2023,07:40:24,0,0
TrayOne2,16/07/2023,05:15:01,402,307,876,95,0,90.54129791,0.82.69,0102030405060708090a640a,231,232,90,82,43,4145,010c0102030405060708090000021f030000030e0231100c0200000402e7000a022b0008046c0300003e,0.0.3,1.02E+22,16/07/2023,08:02:48,0,0
TrayOne3,16/07/2023,05:15:01,408,302,520,95,0,94.68470764,0.82.69,0102030405060708090a640b,1043,204,199,182,33,4082,010c0102030405060708090000011f030000030e02f20f040213040502980109022e010b02cc001d02c7001c02b6003e,0.0.3,1.02E+22,16/07/2023,07:55:30,0,0
TrayOne,16/07/2023,06:15:01,401,303,51,95,4,100.5161819,0.82.69,0102030405060708090a6407,1068,0,0,0,43,4200,010c0102030405060708090000021f030000030e0268100c02040004022c040a022b000804330000003e,0.0.3,1.02E+22,16/07/2023,08:40:24,0,0
TrayOne2,16/07/2023,06:15:01,406,307,843,95,4,92.68972778,0.82.69,0102030405060708090a640a,372,215,81,75,43,4156,010c0102030405060708090000021f030000030e023c100c020400040274010a022b0008044b0300003e,0.0.3,1.02E+22,16/07/2023,09:02:49,0,0
TrayOne3,16/07/2023,06:15:02,397,315,500,95,0,95.1450882,0.82.69,0102030405060708090a640b,1026,196,196,182,33,4088,010c0102030405060708090000011f030000030e02f80f0402020405028d0109023b010b02c4001d02c4001c02b6003e,0.0.3,1.02E+22,16/07/2023,08:46:43,0,0
TrayOne,16/07/2023,07:15:01,398,303,47,95,8,95.1450882,0.82.69,0102030405060708090a6407,1053,0,0,0,43,4200,010c0102030405060708090000021f030000030e0268100c02080004021d040a022b0008042f0000003e,0.0.3,1.02E+22,16/07/2023,09:40:23,0,0
TrayOne2,16/07/2023,07:15:01,385,316,854,95,8,94.68470764,0.82.69,0102030405060708090a640a,23,200,81,74,43,4172,010c0102030405060708090000021f030000030e024c100c020800040217000a022b000804560300003e,0.0.3,1.02E+22,16/07/2023,10:02:49,0,0
TrayOne3,16/07/2023,07:15:01,398,312,529,95,0,95.91239166,0.82.69,0102030405060708090a640b,1029,199,196,180,33,4104,010c0102030405060708090000011f030000030e0208100402050405028e01090238010b02c7001d02c4001c02b4003e,0.0.3,1.02E+22,16/07/2023,09:46:40,0,0
TrayOne,16/07/2023,08:15:00,391,302,25,95,8,97.14006042,0.82.69,0102030405060708090a6407,1075,0,0,0,43,4200,010c0102030405060708090000021f030000030e0268100c020800040233040a022b000804190000003e,0.0.3,1.02E+22,16/07/2023,10:40:23,0,0
TrayOne2,16/07/2023,08:15:01,392,314,853,95,12,95.75892639,0.82.69,0102030405060708090a640a,667,200,85,78,43,4187,010c0102030405060708090000021f030000030e025b100c020c0004029b020a022b000804550300003e,0.0.3,1.02E+22,16/07/2023,11:02:51,0,0
TrayOne3,16/07/2023,08:15:01,387,315,530,95,0,96.37276459,0.82.69,0102030405060708090a640b,1126,199,199,182,33,4119,010c0102030405060708090000011f030000030e021710040266040502830109023b010b02c7001d02c7001c02b6003e,0.0.3,1.02E+22,16/07/2023,10:46:37,0,0
TrayOne,16/07/2023,09:15:00,378,313,25,95,20,95.29855347,0.82.69,0102030405060708090a6407,1077,0,0,0,43,4198,010c0102030405060708090000021f030000030e0266100c021400040235040a022b000804190000003e,0.0.3,1.02E+22,16/07/2023,11:40:23,0,0
TrayOne2,16/07/2023,09:15:00,378,315,753,95,24,95.91239166,0.82.69,0102030405060708090a640a,498,208,94,85,43,4196,010c0102030405060708090000021f030000030e0264100c0218000402f2010a022b000804f10200003e,0.0.3,1.02E+22,16/07/2023,12:02:51,0,0
TrayOne3,16/07/2023,09:15:01,386,316,508,95,8,96.37276459,0.82.69,0102030405060708090a640b,1078,199,199,182,33,4146,010c0102030405060708090000011f030000030e023210040236040502820109023c010b02c7001d02c7001c02b6003e,0.0.3,1.02E+22,16/07/2023,11:46:35,0,0
TrayOne,16/07/2023,10:15:01,366,314,0,95,24,100.5161819,0.82.69,0102030405060708090a6407,1056,0,0,0,43,4200,010c0102030405060708090000021f030000030e0268100c021800040220040a022b000804000000003e,0.0.3,1.02E+22,16/07/2023,12:40:22,0,0
TrayOne2,16/07/2023,10:15:01,374,318,770,95,24,95.75892639,0.82.69,0102030405060708090a640a,94,227,100,92,43,4198,010c0102030405060708090000021f030000030e0266100c02180004025e000a022b000804020300003e,0.0.3,1.02E+22,16/07/2023,13:02:54,0,0
TrayOne3,16/07/2023,10:15:01,389,306,555,95,12,96.37276459,0.82.69,0102030405060708090a640b,1164,199,199,182,33,4171,010c0102030405060708090000011f030000030e024b1004028c0405028501090232010b02c7001d02c7001c02b6003e,0.0.3,1.02E+22,16/07/2023,12:46:32,0,0
TrayOne,16/07/2023,11:15:01,413,304,13,95,24,97.2935257,0.82.69,0102030405060708090a6407,1071,0,0,0,43,4200,010c0102030405060708090000021f030000030e0268100c02180004022f040a022b0008040d0000003e,0.0.3,1.02E+22,16/07/2023,13:40:22,0,0
TrayOne2,16/07/2023,11:15:01,384,305,813,95,28,95.29855347,0.82.69,0102030405060708090a640a,21,245,101,92,42,4206,010c0102030405060708090000021f030000030e026e100c021c00040215000a022a0008042d0300003e,0.0.3,1.02E+22,16/07/2023,14:02:54,0,0
TrayOne3,16/07/2023,11:15:01,385,309,524,95,8,96.52622223,0.82.69,0102030405060708090a640b,1163,201,199,182,33,4187,010c0102030405060708090000011f030000030e025b1004028b0405028101090235010b02c9001d02c7001c02b6003e,0.0.3,1.02E+22,16/07/2023,13:46:29,0,0
TrayOne,16/07/2023,12:15:00,365,304,23,95,24,97.60044861,0.82.69,0102030405060708090a6407,1056,0,0,0,43,4201,010c0102030405060708090000021f030000030e0269100c021800040220040a022b000804170000003e,0.0.3,1.02E+22,16/07/2023,14:40:21,0,0
TrayOne2,16/07/2023,12:15:01,360,314,785,95,36,94.83817291,0.82.69,0102030405060708090a640a,671,245,135,125,42,4208,010c0102030405060708090000021f030000030e0270100c02240004029f020a022a000804110300003e,0.0.3,1.02E+22,16/07/2023,15:02:56,0,0
TrayOne3,16/07/2023,12:15:01,372,315,479,95,12,96.52622223,0.82.69,0102030405060708090a640b,1170,201,204,184,33,4185,010c0102030405060708090000011f030000030e025910040292040502740109023b010b02c9001d02cc001c02b8003e,0.0.3,1.02E+22,16/07/2023,14:46:27,0,0
TrayOne,16/07/2023,13:15:01,343,316,6,95,24,100.055809,0.82.69,0102030405060708090a6407,1069,0,0,0,43,4201,010c0102030405060708090000021f030000030e0269100c02180004022d040a022b000804060000003e,0.0.3,1.02E+22,16/07/2023,15:40:22,0,0
TrayOne2,16/07/2023,13:15:01,366,313,806,95,32,95.75892639,0.82.69,0102030405060708090a640a,27,78,118,109,42,4209,010c0102030405060708090000021f030000030e0271100c02200004021b000a022a000804260300003e,0.0.3,1.02E+22,16/07/2023,16:02:57,0,0
TrayOne3,16/07/2023,13:15:01,385,304,487,95,12,96.6796875,0.82.69,0102030405060708090a640b,1178,204,204,187,33,4198,010c0102030405060708090000011f030000030e02661004029a0405028101090230010b02cc001d02cc001c02bb003e,0.0.3,1.02E+22,16/07/2023,15:46:25,0,0
TrayOne,16/07/2023,14:15:00,352,307,0,95,12,98.98158264,0.82.69,0102030405060708090a6407,1052,0,0,0,43,4200,010c0102030405060708090000021f030000030e0268100c020c0004021c040a022b000804000000003e,0.0.3,1.02E+22,16/07/2023,16:40:21,0,0
TrayOne2,16/07/2023,14:15:01,356,311,772,95,12,95.75892639,0.82.69,0102030405060708090a640a,661,36,124,115,42,4214,010c0102030405060708090000021f030000030e0276100c020c00040295020a022a000804040300003e,0.0.3,1.02E+22,16/07/2023,17:02:58,0,0
TrayOne3,16/07/2023,14:15:01,356,315,477,95,4,96.52622223,0.82.69,0102030405060708090a640b,996,204,204,189,33,4192,010c0102030405060708090000011f030000030e0260100402e4030502640109023b010b02cc001d02cc001c02bd003e,0.0.3,1.02E+22,16/07/2023,16:46:24,0,0
TrayOne,16/07/2023,15:15:00,353,316,4,95,4,99.13504791,0.82.69,0102030405060708090a6407,1059,0,0,0,43,4203,010c0102030405060708090000021f030000030e026b100c020400040223040a022b000804040000003e,0.0.3,1.02E+22,16/07/2023,17:40:21,0,0
TrayOne2,16/07/2023,15:15:01,381,313,813,95,4,95.75892639,0.82.69,0102030405060708090a640a,93,49,138,126,42,4211,010c0102030405060708090000021f030000030e0273100c02040004025d000a022a0008042d0300003e,0.0.3,1.02E+22,16/07/2023,18:03:00,0,0
TrayOne3,16/07/2023,15:15:01,373,305,448,95,0,96.6796875,0.82.69,0102030405060708090a640b,1069,206,204,187,33,4198,010c0102030405060708090000011f030000030e02661004022d0405027501090231010b02ce001d02cc001c02bb003e,0.0.3,1.02E+22,16/07/2023,17:46:22,0,0
TrayOne,16/07/2023,16:15:00,368,304,4,95,0,97.75391388,0.82.69,0102030405060708090a6407,1080,0,0,0,43,4203,010c0102030405060708090000021f030000030e026b100c020000040238040a022b000804040000003e,0.0.3,1.02E+22,16/07/2023,18:40:21,0,0
TrayOne2,16/07/2023,16:15:01,368,310,754,95,0,94.07086945,0.82.69,0102030405060708090a640a,0,81,146,134,42,4069,010c0102030405060708090000021f030000030e02e50f0c020000040200000a022a000804f20200003e,0.0.3,1.02E+22,16/07/2023,19:03:02,0,0
TrayOne3,16/07/2023,16:15:01,360,315,483,95,0,96.52622223,0.82.69,0102030405060708090a640b,972,209,211,193,33,4200,010c0102030405060708090000011f030000030e0268100402cc030502680109023b010b02d1001d02d3001c02c1003e,0.0.3,1.02E+22,16/07/2023,18:46:21,0,0
TrayOne,16/07/2023,17:15:01,345,315,0,95,0,92.68972778,0.82.69,0102030405060708090a6407,1054,0,0,0,42,4109,010c0102030405060708090000021f030000030e020d100c02000004021e040a022a000804000000003e,0.0.3,1.02E+22,16/07/2023,19:40:21,0,0
TrayOne2,16/07/2023,17:15:01,351,319,746,95,0,93.9174118,0.82.69,0102030405060708090a640a,10,101,155,139,42,4045,010c0102030405060708090000021f030000030e02cd0f0c02000004020a000a022a000804ea0200003e,0.0.3,1.02E+22,16/07/2023,20:03:05,0,0
TrayOne3,16/07/2023,17:15:02,406,306,483,95,0,94.07086945,0.82.69,0102030405060708090a640b,1174,214,211,193,33,4132,010c0102030405060708090000011f030000030e0224100402960405029601090232010b02d6001d02d3001c02c1003e,0.0.3,1.02E+22,16/07/2023,19:46:19,0,0
TrayOne,16/07/2023,18:15:01,366,303,17,95,0,91.92243195,0.82.69,0102030405060708090a6407,1049,0,0,0,42,4101,010c0102030405060708090000021f030000030e0205100c020000040219040a022a000804110000003e,0.0.3,1.02E+22,16/07/2023,20:40:22,0,0
TrayOne2,16/07/2023,18:15:01,376,315,783,95,0,93.30357361,0.82.69,0102030405060708090a640a,48,123,161,148,42,4034,010c0102030405060708090000021f030000030e02c20f0c020000040230000a022a0008040f0300003e,0.0.3,1.02E+22,16/07/2023,21:03:07,0,0
TrayOne3,16/07/2023,18:15:02,380,314,548,95,0,93.45703125,0.82.69,0102030405060708090a640b,1168,211,211,196,33,4111,010c0102030405060708090000011f030000030e020f100402900405027c0109023a010b02d3001d02d3001c02c4003e,0.0.3,1.02E+22,16/07/2023,21:10:02,0,0
TrayOne,16/07/2023,19:15:00,372,311,8,95,0,91.30859375,0.82.69,0102030405060708090a6407,1065,0,0,0,42,4082,010c0102030405060708090000021f030000030e02f20f0c020000040229040a022a000804080000003e,0.0.3,1.02E+22,16/07/2023,21:40:24,0,0
TrayOne2,16/07/2023,19:15:01,399,306,769,95,0,92.07588959,0.82.69,0102030405060708090a640a,14,138,166,152,41,4029,010c0102030405060708090000021f030000030e02bd0f0c02000004020e000a0229000804010300003e,0.0.3,1.02E+22,16/07/2023,22:09:37,0,0
TrayOne3,16/07/2023,19:15:01,395,308,541,95,0,93.45703125,0.82.69,0102030405060708090a640b,1137,214,214,198,33,4092,010c0102030405060708090000011f030000030e02fc0f0402710405028b01090234010b02d6001d02d6001c02c6003e,0.0.3,1.02E+22,16/07/2023,21:46:19,0,0
TrayOne,16/07/2023,20:15:01,378,308,8,95,0,90.69475555,0.82.69,0102030405060708090a6407,1054,0,0,0,42,4072,010c0102030405060708090000021f030000030e02e80f0c02000004021e040a022a000804080000003e,0.0.3,1.02E+22,16/07/2023,22:40:24,0,0
TrayOne2,16/07/2023,20:15:02,398,306,823,95,0,92.07588959,0.82.69,0102030405060708090a640a,530,151,173,161,41,4011,010c0102030405060708090000021f030000030e02ab0f0c020000040212020a0229000804370300003e,0.0.3,1.02E+22,16/07/2023,23:03:13,0,0
TrayOne3,16/07/2023,20:15:02,406,305,480,95,0,92.53627014,0.82.69,0102030405060708090a640b,1172,219,219,201,33,4069,010c0102030405060708090000011f030000030e02e50f0402940405029601090231010b02db001d02db001c02c9003e,0.0.3,1.02E+22,16/07/2023,22:46:20,0,0
TrayOne,16/07/2023,21:15:01,381,303,6,95,0,89.92745972,0.82.69,0102030405060708090a6407,1052,0,0,0,42,4063,010c0102030405060708090000021f030000030e02df0f0c02000004021c040a022a000804060000003e,0.0.3,1.02E+22,16/07/2023,23:40:25,0,0
TrayOne2,16/07/2023,21:15:01,375,313,745,95,0,90.54129791,0.82.69,0102030405060708090a640a,18,168,181,166,41,4009,010c0102030405060708090000021f030000030e02a90f0c020000040212000a0229000804e90200003e,0.0.3,1.02E+22,17/07/2023,00:03:16,0,0
TrayOne3,16/07/2023,21:15:01,381,315,485,95,0,91.92243195,0.82.69,0102030405060708090a640b,1145,219,222,206,33,4061,010c0102030405060708090000011f030000030e02dd0f0402790405027d0109023b010b02db001d02de001c02ce003e,0.0.3,1.02E+22,16/07/2023,23:46:20,0,0
TrayOne,16/07/2023,22:15:00,342,316,0,95,0,89.46707916,0.82.69,0102030405060708090a6407,1057,0,0,0,42,4059,010c0102030405060708090000021f030000030e02db0f0c020000040221040a022a000804000000003e,0.0.3,1.02E+22,16/07/2023,00:40:27,0,0
TrayOne2,16/07/2023,22:15:01,350,316,825,95,0,89.6205368,0.82.69,0102030405060708090a640a,61,187,185,170,41,3997,010c0102030405060708090000021f030000030e029d0f0c02000004023d000a0229000804390300003e,0.0.3,1.02E+22,16/07/2023,01:03:18,0,0
TrayOne3,16/07/2023,22:15:01,370,304,502,95,0,91.46205902,0.82.69,0102030405060708090a640b,1000,228,228,206,33,4035,010c0102030405060708090000011f030000030e02c30f0402e80305027201090230010b02e4001d02e4001c02ce003e,0.0.3,1.02E+22,16/07/2023,00:46:20,0,0
TrayOne,16/07/2023,23:15:00,358,301,12,95,0,87.93247986,0.82.69,0102030405060708090a6407,1063,0,0,0,42,4056,010c0102030405060708090000021f030000030e02d80f0c020000040227040a022a0008040c0000003e,0.0.3,1.02E+22,16/07/2023,01:40:28,0,0
TrayOne2,16/07/2023,23:15:01,358,310,789,95,0,88.6997757,0.82.69,0102030405060708090a640a,15,202,203,188,41,4001,010c0102030405060708090000021f030000030e02a10f0c02000004020f000a0229000804150300003e,0.0.3,1.02E+22,16/07/2023,02:03:21,0,0
TrayOne3,16/07/2023,23:15:01,361,313,495,95,0,90.69475555,0.82.69,0102030405060708090a640b,972,222,222,203,33,4021,010c0102030405060708090000011f030000030e02b50f0402cc0305026901090239010b02de001d02de001c02cb003e,0.0.3,1.02E+22,16/07/2023,01:46:20,0,0
TrayOne,17/07/2023,00:15:01,351,312,10,95,0,86.85826111,0.82.69,0102030405060708090a6407,1059,0,0,0,42,4048,010c0102030405060708090000021f030000030e02d00f0c020000040223040a022a0008040a0000003e,0.0.3,1.02E+22,16/07/2023,02:40:29,0,0
TrayOne2,17/07/2023,00:15:01,355,315,727,95,0,88.0859375,0.82.69,0102030405060708090a640a,96,247,210,193,41,3982,010c0102030405060708090000021f030000030e028e0f0c020000040260000a0229000804d70200003e,0.0.3,1.02E+22,16/07/2023,03:03:25,0,0
TrayOne3,17/07/2023,00:15:02,371,307,487,95,0,89.92745972,0.82.69,0102030405060708090a640b,1103,225,225,206,33,4009,010c0102030405060708090000011f030000030e02a90f04024f0405027301090233010b02e1001d02e1001c02ce003e,0.0.3,1.02E+22,16/07/2023,02:46:20,0,0
TrayOne,17/07/2023,01:15:01,349,313,8,95,0,86.24441528,0.82.69,0102030405060708090a6407,1074,0,0,0,42,4043,010c0102030405060708090000021f030000030e02cb0f0c020000040232040a022a000804080000003e,0.0.3,1.02E+22,17/07/2023,03:40:30,0,0
TrayOne2,17/07/2023,01:15:01,371,308,813,95,0,87.4720993,0.82.69,0102030405060708090a640a,166,253,69,42,41,3955,010c0102030405060708090000021f030000030e02730f0c0200000402a6000a02290008042d0300003e,0.0.3,1.02E+22,17/07/2023,04:03:27,0,0
TrayOne3,17/07/2023,01:15:02,394,301,498,95,0,89.16015625,0.82.69,0102030405060708090a640b,1178,222,219,203,33,4003,010c0102030405060708090000011f030000030e02a30f04029a0405028a0109022d010b02de001d02db001c02cb003e,0.0.3,1.02E+22,17/07/2023,03:46:18,0,0
TrayOne,17/07/2023,02:15:00,355,308,15,95,0,85.47711945,0.82.69,0102030405060708090a6407,1072,0,0,0,42,4032,010c0102030405060708090000021f030000030e02c00f0c020000040230040a022a0008040f0000003e,0.0.3,1.02E+22,17/07/2023,04:40:31,0,0
TrayOne2,17/07/2023,02:15:01,366,312,770,95,0,86.85826111,0.82.69,0102030405060708090a640a,75,28,187,129,41,3937,010c0102030405060708090000021f030000030e02610f0c02000004024b000a0229000804020300003e,0.0.3,1.02E+22,17/07/2023,05:03:30,0,0
TrayOne3,17/07/2023,02:15:01,375,311,491,95,0,88.85323334,0.82.69,0102030405060708090a640b,1156,222,225,203,33,3992,010c0102030405060708090000011f030000030e02980f0402840405027701090237010b02de001d02e1001c02cb003e,0.0.3,1.02E+22,17/07/2023,04:46:19,0,0
TrayOne,17/07/2023,03:15:01,363,308,0,95,0,85.9375,0.82.69,0102030405060708090a6407,1064,0,0,0,42,4037,010c0102030405060708090000021f030000030e02c50f0c020000040228040a022a000804000000003e,0.0.3,1.02E+22,17/07/2023,05:40:32,0,0
